          x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N+, kg/m3      O+, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3     NO+, kg/m3     N2+, kg/m3     O2+, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.4875000E-02  0.1311138E-05  0.1172583E-21  0.2094679E-14  0.6111882E-13  0.2455458E-19  0.1966089E-19  0.9198809E-02  0.5333924E-14  0.2792580E-02  0.6548997E-17  0.3367666E-19  0.4070828E-19  0.7081067E+04 -0.3718144E+04  0.2462008E+05  0.7125557E+04  0.1199139E-01  0.1657761E+06  0.8968726E+07  0.6875800E-04  0.1860257E+02  0.2315704E+05  0.1639895E+06 
 0.5000000E-02  0.1344709E-05  0.1214334E-21  0.2168638E-14  0.6327686E-13  0.2469181E-19  0.1972797E-19  0.9201013E-02  0.5522255E-14  0.2793249E-02  0.6775742E-17  0.3368980E-19  0.4081187E-19  0.7084994E+04 -0.3718277E+04  0.2462095E+05  0.7124103E+04  0.1199426E-01  0.1658276E+06  0.8968725E+07  0.6875800E-04  0.1860257E+02  0.2318104E+05  0.1640406E+06 
 0.5125000E-02  0.1378284E-05  0.1253702E-21  0.2238463E-14  0.6531428E-13  0.2481907E-19  0.1979041E-19  0.9202951E-02  0.5700059E-14  0.2793838E-02  0.6989798E-17  0.3370156E-19  0.4090768E-19  0.7088445E+04 -0.3718393E+04  0.2462172E+05  0.7122825E+04  0.1199679E-01  0.1658729E+06  0.8968725E+07  0.6875800E-04  0.1860257E+02  0.2320215E+05  0.1640855E+06 
 0.5250000E-02  0.1411862E-05  0.1290969E-21  0.2304542E-14  0.6724237E-13  0.2493983E-19  0.1984866E-19  0.9204656E-02  0.5868322E-14  0.2794355E-02  0.7192350E-17  0.3371208E-19  0.4099646E-19  0.7091477E+04 -0.3718495E+04  0.2462240E+05  0.7121702E+04  0.1199901E-01  0.1659128E+06  0.8968724E+07  0.6875800E-04  0.1860257E+02  0.2322071E+05  0.1641250E+06 
 0.5375000E-02  0.1445443E-05  0.1326360E-21  0.2367229E-14  0.6907152E-13  0.2506337E-19  0.1990313E-19  0.9206154E-02  0.6027951E-14  0.2794810E-02  0.7384493E-17  0.3372151E-19  0.4107888E-19  0.7094142E+04 -0.3718585E+04  0.2462299E+05  0.7120715E+04  0.1200096E-01  0.1659478E+06  0.8968724E+07  0.6875800E-04  0.1860257E+02  0.2323703E+05  0.1641597E+06 
 0.5500000E-02  0.1479026E-05  0.1359931E-21  0.2426852E-14  0.7081125E-13  0.2519991E-19  0.1995419E-19  0.9207472E-02  0.6179776E-14  0.2795210E-02  0.7567229E-17  0.3372996E-19  0.4115559E-19  0.7096485E+04 -0.3718664E+04  0.2462351E+05  0.7119846E+04  0.1200268E-01  0.1659786E+06  0.8968724E+07  0.6875800E-04  0.1860257E+02  0.2325139E+05  0.1641903E+06 
 0.5625000E-02  0.1512612E-05  0.1392067E-21  0.2483709E-14  0.7247026E-13  0.2534827E-19  0.2000217E-19  0.9208630E-02  0.6324556E-14  0.2795562E-02  0.7741472E-17  0.3373754E-19  0.4122714E-19  0.7098544E+04 -0.3718733E+04  0.2462397E+05  0.7119083E+04  0.1200419E-01  0.1660057E+06  0.8968724E+07  0.6875800E-04  0.1860257E+02  0.2326401E+05  0.1642171E+06 
 0.5750000E-02  0.1546200E-05  0.1422744E-21  0.2538070E-14  0.7405648E-13  0.2548358E-19  0.2004739E-19  0.9209649E-02  0.6462985E-14  0.2795871E-02  0.7908058E-17  0.3374436E-19  0.4129406E-19  0.7100354E+04 -0.3718794E+04  0.2462437E+05  0.7118412E+04  0.1200552E-01  0.1660295E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2327511E+05  0.1642407E+06 
 0.5875000E-02  0.1579791E-05  0.1452215E-21  0.2590185E-14  0.7557713E-13  0.2561345E-19  0.2009012E-19  0.9210545E-02  0.6595691E-14  0.2796143E-02  0.8067745E-17  0.3375050E-19  0.4135681E-19  0.7101945E+04 -0.3718847E+04  0.2462473E+05  0.7117823E+04  0.1200669E-01  0.1660504E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2328487E+05  0.1642615E+06 
 0.6000000E-02  0.1613383E-05  0.1480533E-21  0.2640278E-14  0.7703877E-13  0.2573562E-19  0.2013061E-19  0.9211333E-02  0.6723247E-14  0.2796382E-02  0.8221225E-17  0.3375603E-19  0.4141582E-19  0.7103343E+04 -0.3718895E+04  0.2462504E+05  0.7117304E+04  0.1200771E-01  0.1660688E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2329345E+05  0.1642798E+06 
 0.6125000E-02  0.1646977E-05  0.1507890E-21  0.2688551E-14  0.7844734E-13  0.2586292E-19  0.2016911E-19  0.9212025E-02  0.6846172E-14  0.2796592E-02  0.8369122E-17  0.3376102E-19  0.4147148E-19  0.7104573E+04 -0.3718936E+04  0.2462531E+05  0.7116848E+04  0.1200862E-01  0.1660850E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2330100E+05  0.1642958E+06 
 0.6250000E-02  0.1680572E-05  0.1534329E-21  0.2735190E-14  0.7980821E-13  0.2599507E-19  0.2020581E-19  0.9212635E-02  0.6964935E-14  0.2796777E-02  0.8512002E-17  0.3376554E-19  0.4152414E-19  0.7105654E+04 -0.3718972E+04  0.2462556E+05  0.7116447E+04  0.1200941E-01  0.1660992E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2330763E+05  0.1643099E+06 
 0.6375000E-02  0.1714169E-05  0.1559948E-21  0.2780361E-14  0.8112626E-13  0.2612562E-19  0.2024089E-19  0.9213170E-02  0.7079960E-14  0.2796940E-02  0.8650376E-17  0.3376964E-19  0.4157410E-19  0.7106605E+04 -0.3719004E+04  0.2462577E+05  0.7116095E+04  0.1201011E-01  0.1661118E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2331347E+05  0.1643224E+06 
 0.6500000E-02  0.1747766E-05  0.1584796E-21  0.2824215E-14  0.8240587E-13  0.2624605E-19  0.2027454E-19  0.9213641E-02  0.7191630E-14  0.2797083E-02  0.8784707E-17  0.3377336E-19  0.4162165E-19  0.7107440E+04 -0.3719033E+04  0.2462595E+05  0.7115785E+04  0.1201072E-01  0.1661228E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2331860E+05  0.1643333E+06 
 0.6625001E-02  0.1781365E-05  0.1608999E-21  0.2866887E-14  0.8365099E-13  0.2636814E-19  0.2030689E-19  0.9214055E-02  0.7300291E-14  0.2797209E-02  0.8915410E-17  0.3377675E-19  0.4166704E-19  0.7108175E+04 -0.3719057E+04  0.2462612E+05  0.7115512E+04  0.1201126E-01  0.1661325E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2332311E+05  0.1643429E+06 
 0.6750001E-02  0.1814966E-05  0.1632581E-21  0.2908499E-14  0.8486519E-13  0.2648775E-19  0.2033809E-19  0.9214420E-02  0.7406254E-14  0.2797319E-02  0.9042862E-17  0.3377985E-19  0.4171051E-19  0.7108821E+04 -0.3719079E+04  0.2462626E+05  0.7115273E+04  0.1201174E-01  0.1661410E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2332708E+05  0.1643513E+06 
 0.6875001E-02  0.1848566E-05  0.1655670E-21  0.2949162E-14  0.8605169E-13  0.2660773E-19  0.2036827E-19  0.9214740E-02  0.7509799E-14  0.2797416E-02  0.9167400E-17  0.3378269E-19  0.4175226E-19  0.7109389E+04 -0.3719098E+04  0.2462639E+05  0.7115062E+04  0.1201216E-01  0.1661485E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2333057E+05  0.1643587E+06 
 0.7000001E-02  0.1882168E-05  0.1678287E-21  0.2988975E-14  0.8721338E-13  0.2672234E-19  0.2039752E-19  0.9215021E-02  0.7611178E-14  0.2797502E-02  0.9289328E-17  0.3378529E-19  0.4179247E-19  0.7109888E+04 -0.3719115E+04  0.2462650E+05  0.7114877E+04  0.1201252E-01  0.1661550E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2333364E+05  0.1643653E+06 
 0.7125001E-02  0.1915771E-05  0.1700480E-21  0.3028025E-14  0.8835284E-13  0.2683813E-19  0.2042594E-19  0.9215269E-02  0.7710618E-14  0.2797577E-02  0.9408919E-17  0.3378769E-19  0.4183130E-19  0.7110327E+04 -0.3719130E+04  0.2462660E+05  0.7114714E+04  0.1201285E-01  0.1661608E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2333634E+05  0.1643710E+06 
 0.7250001E-02  0.1949374E-05  0.1722291E-21  0.3066394E-14  0.8947241E-13  0.2695508E-19  0.2045364E-19  0.9215487E-02  0.7808322E-14  0.2797643E-02  0.9526418E-17  0.3378992E-19  0.4186892E-19  0.7110713E+04 -0.3719143E+04  0.2462668E+05  0.7114571E+04  0.1201313E-01  0.1661659E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2333871E+05  0.1643761E+06 
 0.7375001E-02  0.1982978E-05  0.1743763E-21  0.3104154E-14  0.9057418E-13  0.2706985E-19  0.2048068E-19  0.9215678E-02  0.7904473E-14  0.2797701E-02  0.9642046E-17  0.3379197E-19  0.4190544E-19  0.7111053E+04 -0.3719154E+04  0.2462676E+05  0.7114445E+04  0.1201338E-01  0.1661704E+06  0.8968723E+07  0.6875800E-04  0.1860257E+02  0.2334080E+05  0.1643805E+06 
