# i  k  rho  u  p t
3.1500000507e-02 19997 1.9132002551e-12 1.6890316391e-05 8.6478051055e-04 -4.6696562132e-14 2.2376226880e-11 6.6733710592e-03 3.8491096568e-04 1.0159460424e-03 1.0261020877e-07 8.4277145071e-12 2.1308775895e-09 5.2372457906e+03 3.2361239223e+03 1.4330740429e+04 5.0996616211e+03
3.2000001520e-02 19997 1.9131986030e-12 1.6890308798e-05 8.6478024424e-04 5.6006913603e-13 2.2372086727e-11 6.6733699122e-03 3.8491080310e-04 1.0159460231e-03 1.0261071809e-07 7.9951222648e-12 2.1293545199e-09 5.2372458238e+03 3.2361236754e+03 1.4330737466e+04 5.0996611328e+03
3.2499998808e-02 19997 1.9131996349e-12 1.6890304479e-05 8.6478028634e-04 -1.6743308980e-13 2.2377054296e-11 6.6733692213e-03 3.8491087729e-04 1.0159457393e-03 1.0261007478e-07 8.5222557488e-12 2.1311504455e-09 5.2372454289e+03 3.2361235448e+03 1.4330735257e+04 5.0996616211e+03
3.3000003546e-02 19997 1.9131976554e-12 1.6890303503e-05 8.6477995306e-04 4.9777998740e-13 2.2372715254e-11 6.6733689980e-03 3.8491060725e-04 1.0159461117e-03 1.0261076602e-07 8.0145326514e-12 2.1293669857e-09 5.2372460089e+03 3.2361234748e+03 1.4330735270e+04 5.0996616211e+03
3.3500000834e-02 19997 1.9131989398e-12 1.6890302033e-05 8.6478007526e-04 -1.2213070808e-13 2.2376754409e-11 6.6733687670e-03 3.8491072395e-04 1.0159458718e-03 1.0261007435e-07 8.4867981348e-12 2.1310479772e-09 5.2372456525e+03 3.2361234349e+03 1.4330734306e+04 5.0996616211e+03
3.4000001848e-02 19997 1.9131977683e-12 1.6890301301e-05 8.6477999990e-04 5.1999090460e-13 2.2372511038e-11 6.6733687100e-03 3.8491066267e-04 1.0159459551e-03 1.0261073744e-07 8.0076285728e-12 2.1293616182e-09 5.2372457787e+03 3.2361234106e+03 1.4330734291e+04 5.0996611328e+03
3.4499999136e-02 19997 1.9131991538e-12 1.6890300709e-05 8.6478014676e-04 -1.3804171955e-13 2.2376884737e-11 6.6733686124e-03 3.8491079262e-04 1.0159457261e-03 1.0261007338e-07 8.4992847677e-12 2.1310833273e-09 5.2372454341e+03 3.2361233944e+03 1.4330733684e+04 5.0996611328e+03
3.5000000149e-02 19997 1.9131979973e-12 1.6890300372e-05 8.6478008446e-04 5.1192909189e-13 2.2372617199e-11 6.6733686193e-03 3.8491073869e-04 1.0159458130e-03 1.0261076365e-07 8.0101848344e-12 2.1293623135e-09 5.2372455660e+03 3.2361233840e+03 1.4330733835e+04 5.0996611328e+03
3.5500001162e-02 19997 1.9131988703e-12 1.6890301315e-05 8.6478002348e-04 -1.3166796818e-13 2.2376866605e-11 6.6733686288e-03 3.8491068728e-04 1.0159458958e-03 1.0261006198e-07 8.4943852379e-12 2.1310700124e-09 5.2372456973e+03 3.2361233777e+03 1.4330733991e+04 5.0996616211e+03
3.6000002176e-02 19997 1.9131977506e-12 1.6890300990e-05 8.6477996225e-04 5.1557331829e-13 2.2372612536e-11 6.6733686331e-03 3.8491063487e-04 1.0159459802e-03 1.0261074299e-07 8.0091969133e-12 2.1293627592e-09 5.2372458268e+03 3.2361233755e+03 1.4330734131e+04 5.0996611328e+03
