               x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.2707772E+00  0.8184937E-04  0.9990289E-15  0.2969859E-05  0.2190932E-02  0.1080071E-01  0.5811850E-03  0.8613612E-03  0.3458561E+04 -0.3308238E+04  0.1635893E+05  0.3458515E+04  0.1443716E-01  0.1580066E+06  0.6450525E+07  0.1080338E-02  0.3444935E+02  0.7984707E+04  0.1553335E+06 
 0.2750753E+00  0.8313103E-04  0.9986539E-15  0.2976912E-05  0.2191992E-02  0.1079834E-01  0.5808126E-03  0.8597289E-03  0.3459022E+04 -0.3308936E+04  0.1635877E+05  0.3458976E+04  0.1443385E-01  0.1580370E+06  0.6452670E+07  0.1080338E-02  0.3444935E+02  0.7983421E+04  0.1553611E+06 
 0.2793733E+00  0.8441231E-04  0.9982758E-15  0.2984003E-05  0.2193048E-02  0.1079593E-01  0.5804385E-03  0.8580920E-03  0.3459486E+04 -0.3309628E+04  0.1635857E+05  0.3459440E+04  0.1443049E-01  0.1580664E+06  0.6454825E+07  0.1080338E-02  0.3444935E+02  0.7982120E+04  0.1553880E+06 
 0.2836714E+00  0.8569322E-04  0.9978945E-15  0.2991131E-05  0.2194099E-02  0.1079350E-01  0.5800629E-03  0.8564508E-03  0.3459953E+04 -0.3310313E+04  0.1635835E+05  0.3459906E+04  0.1442710E-01  0.1580946E+06  0.6456988E+07  0.1080338E-02  0.3444935E+02  0.7980804E+04  0.1554141E+06 
 0.2879694E+00  0.8697378E-04  0.9975102E-15  0.2998296E-05  0.2195146E-02  0.1079103E-01  0.5796856E-03  0.8548054E-03  0.3460422E+04 -0.3310991E+04  0.1635809E+05  0.3460375E+04  0.1442366E-01  0.1581218E+06  0.6459160E+07  0.1080338E-02  0.3444935E+02  0.7979473E+04  0.1554396E+06 
 0.2922675E+00  0.8825398E-04  0.9971228E-15  0.3005498E-05  0.2196187E-02  0.1078853E-01  0.5793067E-03  0.8531558E-03  0.3460895E+04 -0.3311664E+04  0.1635780E+05  0.3460847E+04  0.1442019E-01  0.1581479E+06  0.6461340E+07  0.1080338E-02  0.3444935E+02  0.7978127E+04  0.1554644E+06 
 0.2965655E+00  0.8953382E-04  0.9967324E-15  0.3012737E-05  0.2197225E-02  0.1078600E-01  0.5789261E-03  0.8515022E-03  0.3461370E+04 -0.3312330E+04  0.1635747E+05  0.3461322E+04  0.1441667E-01  0.1581729E+06  0.6463529E+07  0.1080338E-02  0.3444935E+02  0.7976766E+04  0.1554885E+06 
 0.3008636E+00  0.9081332E-04  0.9963390E-15  0.3020013E-05  0.2198257E-02  0.1078345E-01  0.5785439E-03  0.8498446E-03  0.3461848E+04 -0.3312990E+04  0.1635712E+05  0.3461800E+04  0.1441311E-01  0.1581969E+06  0.6465726E+07  0.1230359E-02  0.3390844E+02  0.7975390E+04  0.1555119E+06 
 0.3051616E+00  0.9209248E-04  0.9959426E-15  0.3027326E-05  0.2199285E-02  0.1078086E-01  0.5781601E-03  0.8481831E-03  0.3462329E+04 -0.3313643E+04  0.1635673E+05  0.3462280E+04  0.1440951E-01  0.1582198E+06  0.6467932E+07  0.1230359E-02  0.3390844E+02  0.7973999E+04  0.1555347E+06 
 0.3094597E+00  0.9337130E-04  0.9955433E-15  0.3034675E-05  0.2200309E-02  0.1077824E-01  0.5777746E-03  0.8465177E-03  0.3462812E+04 -0.3314291E+04  0.1635631E+05  0.3462763E+04  0.1440587E-01  0.1582417E+06  0.6470145E+07  0.1230359E-02  0.3390844E+02  0.7972593E+04  0.1555567E+06 
 0.3137577E+00  0.9464978E-04  0.9951409E-15  0.3042062E-05  0.2201327E-02  0.1077559E-01  0.5773875E-03  0.8448484E-03  0.3463298E+04 -0.3314934E+04  0.1635585E+05  0.3463249E+04  0.1440219E-01  0.1582626E+06  0.6472367E+07  0.1230359E-02  0.3390844E+02  0.7971173E+04  0.1555781E+06 
 0.3180558E+00  0.9592794E-04  0.9947356E-15  0.3049486E-05  0.2202341E-02  0.1077291E-01  0.5769987E-03  0.8431752E-03  0.3463787E+04 -0.3315570E+04  0.1635537E+05  0.3463738E+04  0.1439847E-01  0.1582824E+06  0.6474597E+07  0.1230359E-02  0.3390844E+02  0.7969737E+04  0.1555989E+06 
 0.3223538E+00  0.9720581E-04  0.9943265E-15  0.3056937E-05  0.2203348E-02  0.1077019E-01  0.5766076E-03  0.8414973E-03  0.3464278E+04 -0.3316199E+04  0.1635483E+05  0.3464228E+04  0.1439470E-01  0.1583010E+06  0.6476833E+07  0.1230359E-02  0.3390844E+02  0.7968275E+04  0.1556187E+06 
 0.3266519E+00  0.9848341E-04  0.9939127E-15  0.3064408E-05  0.2204347E-02  0.1076742E-01  0.5762136E-03  0.8398143E-03  0.3464770E+04 -0.3316821E+04  0.1635422E+05  0.3464719E+04  0.1439086E-01  0.1583182E+06  0.6479076E+07  0.1230359E-02  0.3390844E+02  0.7966779E+04  0.1556376E+06 
 0.3309499E+00  0.9976080E-04  0.9934934E-15  0.3071887E-05  0.2205336E-02  0.1076459E-01  0.5758160E-03  0.8381253E-03  0.3465262E+04 -0.3317435E+04  0.1635352E+05  0.3465210E+04  0.1438694E-01  0.1583336E+06  0.6481324E+07  0.1230359E-02  0.3390844E+02  0.7965238E+04  0.1556551E+06 
