          x, m           t, s      e-, kg/m3       N, kg/m3       O, kg/m3      N2, kg/m3      NO, kg/m3      O2, kg/m3         Tve, K         u, m/s          p, Pa         Ttr, K     rho, kg/m3         Pp, Pa       Ht, J/kg         TOF, s         POI, m          Ev, J           E, J 

 0.2433426E+01  0.6710754E-03  0.4485674E-16 -0.2085223E-14  0.6363670E-06  0.8567667E-01  0.1799715E-03  0.2593869E-01  0.6765243E+03 -0.3626159E+04  0.1899783E+05  0.5897588E+03  0.1117960E+00  0.1470009E+07  0.3106617E+06  0.4328913E-02  0.2228239E+02  0.1214706E+04  0.7506539E+06 
 0.2473983E+01  0.6819526E-03  0.4490903E-16 -0.1951430E-14  0.5783336E-06  0.8581654E-01  0.1803577E-03  0.2598106E-01  0.6751001E+03 -0.3627794E+04  0.1897304E+05  0.5880295E+03  0.1119785E+00  0.1473737E+07  0.3088801E+06  0.4328913E-02  0.2228239E+02  0.1205904E+04  0.7523926E+06 
 0.2514541E+01  0.6900603E-03  0.4638264E-16 -0.1849382E-14  0.5424607E-06  0.8867014E-01  0.1864565E-03  0.2684501E-01  0.6736645E+03 -0.3643943E+04  0.1980112E+05  0.5939439E+03  0.1157022E+00  0.1536330E+07  0.3155238E+06  0.4328913E-02  0.2228239E+02  0.1234828E+04  0.7846867E+06 
 0.2555098E+01  0.7012549E-03  0.4635149E-16 -0.1719093E-14  0.4927651E-06  0.8864490E-01  0.1865107E-03  0.2683738E-01  0.6723883E+03 -0.3643608E+04  0.1972979E+05  0.5919726E+03  0.1156693E+00  0.1535611E+07  0.3134277E+06  0.4328913E-02  0.2228239E+02  0.1224595E+04  0.7841478E+06 
 0.2595655E+01  0.7155956E-03  0.4487919E-16 -0.1593739E-14  0.4338411E-06  0.8585971E-01  0.1807608E-03  0.2599416E-01  0.6712931E+03 -0.3627265E+04  0.1880805E+05  0.5826224E+03  0.1120351E+00  0.1474051E+07  0.3031391E+06  0.4328913E-02  0.2228239E+02  0.1177940E+04  0.7520911E+06 
 0.2636212E+01  0.7247932E-03  0.4589436E-16 -0.1495427E-14  0.4036082E-06  0.8783066E-01  0.1850296E-03  0.2659086E-01  0.6700777E+03 -0.3637192E+04  0.1935917E+05  0.5862372E+03  0.1146069E+00  0.1516154E+07  0.3071453E+06  0.4328913E-02  0.2228239E+02  0.1195735E+04  0.7737776E+06 
 0.2676769E+01  0.7349847E-03  0.4648767E-16 -0.1405476E-14  0.3721580E-06  0.8899288E-01  0.1876057E-03  0.2694271E-01  0.6689086E+03 -0.3641938E+04  0.1966582E+05  0.5877455E+03  0.1161236E+00  0.1540230E+07  0.3088345E+06  0.4328913E-02  0.2228239E+02  0.1202587E+04  0.7861402E+06 
 0.2717326E+01  0.7438584E-03  0.4777387E-16 -0.1306414E-14  0.3487024E-06  0.9148031E-01  0.1929869E-03  0.2769576E-01  0.6677104E+03 -0.3653015E+04  0.2039174E+05  0.5928696E+03  0.1193694E+00  0.1592928E+07  0.3145863E+06  0.4328913E-02  0.2228239E+02  0.1226790E+04  0.8133680E+06 
 0.2757883E+01  0.7528278E-03  0.4908641E-16 -0.1214557E-14  0.3270447E-06  0.9401734E-01  0.1984873E-03  0.2846382E-01  0.6665161E+03 -0.3663365E+04  0.2114248E+05  0.5981087E+03  0.1226800E+00  0.1646395E+07  0.3205226E+06  0.4328913E-02  0.2228239E+02  0.1251216E+04  0.8410242E+06 
 0.2798440E+01  0.7627016E-03  0.5002024E-16 -0.1129063E-14  0.3045786E-06  0.9582841E-01  0.2024697E-03  0.2901209E-01  0.6653166E+03 -0.3669116E+04  0.2166721E+05  0.6013685E+03  0.1250433E+00  0.1683384E+07  0.3241848E+06  0.4328913E-02  0.2228239E+02  0.1265539E+04  0.8601456E+06 
 0.2838997E+01  0.7751440E-03  0.4974684E-16 -0.1046712E-14  0.2772405E-06  0.9532535E-01  0.2015726E-03  0.2885975E-01  0.6640740E+03 -0.3662542E+04  0.2145345E+05  0.5985774E+03  0.1243869E+00  0.1668553E+07  0.3207754E+06  0.4328913E-02  0.2228239E+02  0.1248864E+04  0.8523733E+06 
